user_id,product_id,category,price,viewed_pdp,added_to_cart,purchased
53796,1022,Cargo,2299,1,0,0
53798,1028,Trousers,1399,1,0,0
53800,1033,Tshirts,1099,1,0,0
53803,1018,Jeans,1799,1,0,0
53806,1022,Cargo,2299,1,0,0
53808,1037,Hoodies,2499,1,0,0
53809,1039,Footwear,2499,1,0,0
53821,1036,Hoodies,1999,1,0,0
53822,1022,Cargo,2299,1,0,0
53824,1026,Trousers,1499,1,0,0
53828,1032,Tshirts,999,1,0,0
53829,1037,Hoodies,2499,1,0,0
53830,1034,Tshirts,1129,1,1,1
53833,1012,Jeans,1689,1,1,1
53835,1008,Shirts,1409,1,1,0
53836,1005,Shirts,979,1,0,0
53838,1031,Tshirts,699,1,0,0
53843,1023,Cargo,2099,1,0,0
53846,1029,Tshirts,799,1,0,0
53850,1023,Cargo,2099,1,0,0
53852,1029,Tshirts,799,1,0,0
53853,1019,Cargo,1999,1,0,0
53861,1029,Tshirts,799,1,0,0
53862,1023,Cargo,2099,1,0,0
53864,1018,Jeans,1799,1,0,0
53865,1029,Tshirts,799,1,0,0
53867,1010,Shirts,1499,1,0,0
53868,1019,Cargo,1999,1,0,0
53870,1038,Hoodies,2199,1,0,0
53872,1018,Jeans,1799,1,0,0
53873,1032,Tshirts,999,1,1,1
53875,1001,Shirts,999,1,0,0
53879,1003,Shirts,1219,1,0,0
53881,1008,Shirts,1409,1,0,0
53883,1024,Cargo,1799,1,0,0
53885,1005,Shirts,979,1,0,0
53887,1037,Hoodies,2499,1,0,0
53889,1025,Trousers,1599,1,0,0
53891,1039,Footwear,2499,1,0,0
53894,1023,Cargo,2099,1,0,0
53895,1027,Trousers,1699,1,0,0
53901,1005,Shirts,979,1,1,0
53902,1031,Tshirts,699,1,0,0
53905,1012,Jeans,1689,1,0,0
53906,1002,Shirts,719,1,1,0
53908,1002,Shirts,719,1,0,0
53912,1038,Hoodies,2199,1,0,0
53914,1024,Cargo,1799,1,0,0
53918,1002,Shirts,719,1,0,0
53919,1016,Jeans,1899,1,1,0
53920,1019,Cargo,1999,1,1,0
53922,1021,Cargo,2199,1,0,0
53926,1019,Cargo,1999,1,0,0
53928,1038,Hoodies,2199,1,0,0
53930,1033,Tshirts,1099,1,0,0
53932,1011,Jeans,1299,1,0,0
53934,1011,Jeans,1299,1,0,0
53935,1023,Cargo,2099,1,0,0
53938,1034,Tshirts,1129,1,0,0
53943,1007,Shirts,999,1,0,0
53945,1036,Hoodies,1999,1,0,0
53949,1036,Hoodies,1999,1,0,0
53950,1014,Jeans,1689,1,0,0
53953,1033,Tshirts,1099,1,0,0
53954,1015,Jeans,1699,1,0,0
53956,1015,Jeans,1699,1,0,0
53958,1027,Trousers,1699,1,1,0
53962,1005,Shirts,979,1,0,0
53963,1036,Hoodies,1999,1,0,0
53964,1007,Shirts,999,1,1,0
53969,1039,Footwear,2499,1,0,0
53970,1014,Jeans,1689,1,0,0
53972,1033,Tshirts,1099,1,0,0
53973,1034,Tshirts,1129,1,1,0
53974,1040,Footwear,2199,1,0,0
53976,1005,Shirts,979,1,0,0
53980,1027,Trousers,1699,1,0,0
53981,1036,Hoodies,1999,1,0,0
53982,1028,Trousers,1399,1,0,0
53987,1025,Trousers,1599,1,0,0
53988,1012,Jeans,1689,1,1,0
53989,1003,Shirts,1219,1,0,0
53991,1020,Cargo,1899,1,0,0
53993,1040,Footwear,2199,1,0,0
53995,1003,Shirts,1219,1,0,0
53996,1037,Hoodies,2499,1,0,0
53998,1015,Jeans,1699,1,0,0
54001,1034,Tshirts,1129,1,0,0
54003,1019,Cargo,1999,1,0,0
54007,1040,Footwear,2199,1,0,0
54010,1023,Cargo,2099,1,0,0
54011,1013,Jeans,1399,1,0,0
54012,1020,Cargo,1899,1,0,0
54013,1038,Hoodies,2199,1,0,0
54018,1022,Cargo,2299,1,0,0
54019,1040,Footwear,2199,1,0,0
54029,1036,Hoodies,1999,1,0,0
54030,1038,Hoodies,2199,1,0,0
54033,1036,Hoodies,1999,1,0,0
54034,1038,Hoodies,2199,1,1,0
54036,1019,Cargo,1999,1,0,0
54039,1030,Tshirts,899,1,0,0
54042,1023,Cargo,2099,1,0,0
54043,1026,Trousers,1499,1,0,0
54044,1010,Shirts,1499,1,0,0
54046,1026,Trousers,1499,1,0,0
54047,1028,Trousers,1399,1,0,0
54050,1020,Cargo,1899,1,0,0
54051,1031,Tshirts,699,1,0,0
54052,1016,Jeans,1899,1,0,0
54056,1031,Tshirts,699,1,1,0
54058,1021,Cargo,2199,1,0,0
54060,1023,Cargo,2099,1,1,0
54061,1001,Shirts,999,1,0,0
54063,1014,Jeans,1689,1,0,0
54065,1016,Jeans,1899,1,1,0
54066,1012,Jeans,1689,1,0,0
54069,1020,Cargo,1899,1,0,0
54072,1005,Shirts,979,1,0,0
54073,1011,Jeans,1299,1,0,0
54074,1015,Jeans,1699,1,0,0
54077,1022,Cargo,2299,1,0,0
54078,1036,Hoodies,1999,1,0,0
54079,1009,Shirts,999,1,0,0
54080,1024,Cargo,1799,1,0,0
54081,1032,Tshirts,999,1,0,0
54082,1021,Cargo,2199,1,0,0
54083,1009,Shirts,999,1,0,0
54084,1017,Jeans,1599,1,0,0
54087,1020,Cargo,1899,1,0,0
54089,1014,Jeans,1689,1,0,0
54091,1026,Trousers,1499,1,0,0
54092,1023,Cargo,2099,1,0,0
54097,1037,Hoodies,2499,1,0,0
54098,1021,Cargo,2199,1,0,0
54100,1025,Trousers,1599,1,0,0
54102,1031,Tshirts,699,1,0,0
54104,1016,Jeans,1899,1,0,0
54105,1005,Shirts,979,1,0,0
54113,1013,Jeans,1399,1,0,0
54114,1004,Shirts,1129,1,0,0
54118,1009,Shirts,999,1,0,0
54119,1016,Jeans,1899,1,1,0
54121,1016,Jeans,1899,1,0,0
54126,1037,Hoodies,2499,1,0,0
54130,1029,Tshirts,799,1,0,0
54133,1012,Jeans,1689,1,1,0
54134,1009,Shirts,999,1,0,0
54137,1025,Trousers,1599,1,1,0
54138,1018,Jeans,1799,1,0,0
54139,1017,Jeans,1599,1,0,0
54140,1009,Shirts,999,1,1,0
54142,1015,Jeans,1699,1,0,0
54143,1027,Trousers,1699,1,0,0
54145,1029,Tshirts,799,1,0,0
54146,1029,Tshirts,799,1,0,0
54150,1019,Cargo,1999,1,0,0
54151,1019,Cargo,1999,1,0,0
54152,1006,Shirts,999,1,0,0
54153,1017,Jeans,1599,1,0,0
54154,1007,Shirts,999,1,0,0
54155,1020,Cargo,1899,1,0,0
54158,1022,Cargo,2299,1,0,0
54172,1018,Jeans,1799,1,0,0
54177,1036,Hoodies,1999,1,0,0
54178,1040,Footwear,2199,1,0,0
54186,1007,Shirts,999,1,0,0
54188,1018,Jeans,1799,1,0,0
54191,1009,Shirts,999,1,0,0
54193,1025,Trousers,1599,1,0,0
54205,1013,Jeans,1399,1,0,0
54206,1015,Jeans,1699,1,0,0
54207,1026,Trousers,1499,1,0,0
54208,1020,Cargo,1899,1,0,0
54214,1034,Tshirts,1129,1,0,0
54215,1024,Cargo,1799,1,0,0
54216,1037,Hoodies,2499,1,0,0
54217,1017,Jeans,1599,1,0,0
54219,1019,Cargo,1999,1,0,0
54220,1012,Jeans,1689,1,0,0
54221,1001,Shirts,999,1,0,0
54231,1038,Hoodies,2199,1,0,0
54232,1026,Trousers,1499,1,0,0
54233,1024,Cargo,1799,1,0,0
54237,1036,Hoodies,1999,1,0,0
54238,1002,Shirts,719,1,0,0
54239,1011,Jeans,1299,1,0,0
54240,1014,Jeans,1689,1,0,0
54241,1019,Cargo,1999,1,0,0
54246,1007,Shirts,999,1,0,0
54247,1018,Jeans,1799,1,0,0
54248,1002,Shirts,719,1,0,0
54250,1020,Cargo,1899,1,0,0
54251,1002,Shirts,719,1,0,0
54252,1016,Jeans,1899,1,0,0
54254,1008,Shirts,1409,1,1,0
54255,1008,Shirts,1409,1,0,0
54256,1017,Jeans,1599,1,0,0
54257,1007,Shirts,999,1,0,0
54262,1011,Jeans,1299,1,0,0
54263,1008,Shirts,1409,1,0,0
54264,1028,Trousers,1399,1,0,0
54265,1036,Hoodies,1999,1,0,0
54266,1018,Jeans,1799,1,0,0
54267,1022,Cargo,2299,1,1,1
54269,1035,Hoodies,2299,1,0,0
54271,1030,Tshirts,899,1,0,0
54274,1002,Shirts,719,1,0,0
54276,1009,Shirts,999,1,0,0
54278,1012,Jeans,1689,1,0,0
54279,1031,Tshirts,699,1,0,0
54280,1018,Jeans,1799,1,0,0
54282,1025,Trousers,1599,1,1,0
54284,1006,Shirts,999,1,0,0
54290,1008,Shirts,1409,1,0,0
54293,1025,Trousers,1599,1,1,1
54294,1014,Jeans,1689,1,0,0
54299,1028,Trousers,1399,1,0,0
54301,1036,Hoodies,1999,1,1,0
54303,1036,Hoodies,1999,1,0,0
54305,1008,Shirts,1409,1,0,0
54310,1025,Trousers,1599,1,0,0
54312,1025,Trousers,1599,1,1,0
54315,1039,Footwear,2499,1,0,0
54319,1033,Tshirts,1099,1,0,0
54320,1025,Trousers,1599,1,0,0
54321,1025,Trousers,1599,1,0,0
54323,1037,Hoodies,2499,1,0,0
54325,1033,Tshirts,1099,1,0,0
54326,1013,Jeans,1399,1,0,0
54327,1010,Shirts,1499,1,0,0
54330,1036,Hoodies,1999,1,0,0
54336,1001,Shirts,999,1,0,0
54338,1005,Shirts,979,1,0,0
54341,1010,Shirts,1499,1,0,0
54343,1038,Hoodies,2199,1,0,0
54344,1002,Shirts,719,1,0,0
54345,1011,Jeans,1299,1,0,0
54349,1012,Jeans,1689,1,0,0
54351,1014,Jeans,1689,1,0,0
54352,1012,Jeans,1689,1,0,0
54353,1033,Tshirts,1099,1,0,0
54356,1003,Shirts,1219,1,0,0
54362,1023,Cargo,2099,1,1,0
54364,1002,Shirts,719,1,0,0
54365,1027,Trousers,1699,1,0,0
54366,1036,Hoodies,1999,1,0,0
54367,1036,Hoodies,1999,1,0,0
54369,1029,Tshirts,799,1,0,0
54370,1020,Cargo,1899,1,1,0
54371,1030,Tshirts,899,1,0,0
54372,1025,Trousers,1599,1,0,0
54374,1024,Cargo,1799,1,0,0
54376,1009,Shirts,999,1,0,0
54378,1023,Cargo,2099,1,0,0
54382,1039,Footwear,2499,1,0,0
54385,1018,Jeans,1799,1,1,1
54386,1030,Tshirts,899,1,0,0
54387,1040,Footwear,2199,1,0,0
54388,1015,Jeans,1699,1,0,0
54390,1026,Trousers,1499,1,0,0
54391,1019,Cargo,1999,1,0,0
54395,1001,Shirts,999,1,0,0
54400,1010,Shirts,1499,1,0,0
54402,1026,Trousers,1499,1,0,0
54404,1033,Tshirts,1099,1,0,0
54405,1008,Shirts,1409,1,0,0
54408,1010,Shirts,1499,1,0,0
54410,1035,Hoodies,2299,1,0,0
54417,1015,Jeans,1699,1,0,0
54420,1023,Cargo,2099,1,0,0
54424,1013,Jeans,1399,1,0,0
54426,1034,Tshirts,1129,1,0,0
54428,1028,Trousers,1399,1,0,0
54429,1008,Shirts,1409,1,0,0
54432,1033,Tshirts,1099,1,0,0
54435,1035,Hoodies,2299,1,0,0
54436,1024,Cargo,1799,1,0,0
54438,1015,Jeans,1699,1,0,0
54440,1006,Shirts,999,1,0,0
54442,1028,Trousers,1399,1,0,0
54443,1006,Shirts,999,1,0,0
54444,1021,Cargo,2199,1,0,0
54446,1009,Shirts,999,1,0,0
54451,1028,Trousers,1399,1,0,0
54453,1014,Jeans,1689,1,0,0
54454,1033,Tshirts,1099,1,0,0
54456,1006,Shirts,999,1,0,0
54457,1012,Jeans,1689,1,0,0
54464,1013,Jeans,1399,1,0,0
54466,1005,Shirts,979,1,0,0
54467,1036,Hoodies,1999,1,0,0
54468,1029,Tshirts,799,1,0,0
54470,1032,Tshirts,999,1,0,0
54471,1005,Shirts,979,1,0,0
54472,1032,Tshirts,999,1,0,0
54473,1028,Trousers,1399,1,0,0
54478,1032,Tshirts,999,1,0,0
54479,1027,Trousers,1699,1,0,0
54480,1011,Jeans,1299,1,0,0
54482,1029,Tshirts,799,1,0,0
54483,1018,Jeans,1799,1,0,0
54486,1026,Trousers,1499,1,0,0
54488,1004,Shirts,1129,1,0,0
54493,1003,Shirts,1219,1,0,0
54494,1008,Shirts,1409,1,0,0
54497,1030,Tshirts,899,1,1,0
54498,1034,Tshirts,1129,1,0,0
54499,1001,Shirts,999,1,0,0
54500,1007,Shirts,999,1,1,0
54503,1038,Hoodies,2199,1,0,0
54505,1001,Shirts,999,1,0,0
54506,1031,Tshirts,699,1,0,0
54510,1030,Tshirts,899,1,0,0
54513,1020,Cargo,1899,1,0,0
54514,1025,Trousers,1599,1,0,0
54515,1023,Cargo,2099,1,0,0
54517,1013,Jeans,1399,1,0,0
54523,1009,Shirts,999,1,0,0
54524,1032,Tshirts,999,1,0,0
54525,1018,Jeans,1799,1,0,0
54527,1008,Shirts,1409,1,0,0
54528,1025,Trousers,1599,1,0,0
54529,1007,Shirts,999,1,0,0
54532,1013,Jeans,1399,1,0,0
54535,1009,Shirts,999,1,0,0
54536,1037,Hoodies,2499,1,0,0
54543,1017,Jeans,1599,1,0,0
54547,1039,Footwear,2499,1,0,0
54548,1003,Shirts,1219,1,0,0
54549,1002,Shirts,719,1,0,0
54551,1028,Trousers,1399,1,0,0
54552,1002,Shirts,719,1,0,0
54558,1020,Cargo,1899,1,0,0
54562,1005,Shirts,979,1,1,1
54567,1020,Cargo,1899,1,0,0
54568,1023,Cargo,2099,1,0,0
54569,1027,Trousers,1699,1,0,0
54570,1017,Jeans,1599,1,0,0
54571,1038,Hoodies,2199,1,0,0
54572,1007,Shirts,999,1,0,0
54574,1027,Trousers,1699,1,0,0
54575,1017,Jeans,1599,1,1,0
54576,1032,Tshirts,999,1,0,0
54578,1020,Cargo,1899,1,0,0
54583,1020,Cargo,1899,1,0,0
54584,1006,Shirts,999,1,0,0
54588,1028,Trousers,1399,1,0,0
54589,1030,Tshirts,899,1,0,0
54591,1028,Trousers,1399,1,0,0
54593,1025,Trousers,1599,1,0,0
54596,1001,Shirts,999,1,1,0
54599,1032,Tshirts,999,1,0,0
54600,1003,Shirts,1219,1,0,0
54601,1029,Tshirts,799,1,1,1
54603,1028,Trousers,1399,1,0,0
54604,1040,Footwear,2199,1,0,0
54605,1013,Jeans,1399,1,0,0
54609,1015,Jeans,1699,1,0,0
54610,1012,Jeans,1689,1,0,0
54612,1010,Shirts,1499,1,1,0
54614,1013,Jeans,1399,1,0,0
54616,1027,Trousers,1699,1,1,0
54618,1037,Hoodies,2499,1,0,0
54619,1018,Jeans,1799,1,0,0
54621,1020,Cargo,1899,1,0,0
54623,1018,Jeans,1799,1,0,0
54626,1006,Shirts,999,1,1,0
54627,1033,Tshirts,1099,1,0,0
54628,1005,Shirts,979,1,0,0
54629,1015,Jeans,1699,1,0,0
54636,1018,Jeans,1799,1,0,0
54641,1022,Cargo,2299,1,0,0
54643,1040,Footwear,2199,1,0,0
54645,1030,Tshirts,899,1,0,0
54646,1031,Tshirts,699,1,0,0
54648,1024,Cargo,1799,1,0,0
54655,1002,Shirts,719,1,0,0
54657,1024,Cargo,1799,1,0,0
54660,1008,Shirts,1409,1,0,0
54661,1028,Trousers,1399,1,0,0
54662,1002,Shirts,719,1,0,0
54663,1005,Shirts,979,1,0,0
54666,1004,Shirts,1129,1,0,0
54668,1039,Footwear,2499,1,0,0
54671,1037,Hoodies,2499,1,0,0
54672,1033,Tshirts,1099,1,0,0
54674,1013,Jeans,1399,1,0,0
54676,1010,Shirts,1499,1,0,0
54679,1008,Shirts,1409,1,0,0
54680,1009,Shirts,999,1,0,0
54681,1009,Shirts,999,1,0,0
54687,1010,Shirts,1499,1,0,0
54689,1021,Cargo,2199,1,0,0
54690,1033,Tshirts,1099,1,0,0
54691,1035,Hoodies,2299,1,0,0
54692,1012,Jeans,1689,1,0,0
54696,1023,Cargo,2099,1,0,0
54698,1039,Footwear,2499,1,0,0
54699,1008,Shirts,1409,1,0,0
54701,1033,Tshirts,1099,1,0,0
54704,1036,Hoodies,1999,1,0,0
54705,1019,Cargo,1999,1,0,0
54710,1015,Jeans,1699,1,0,0
54711,1005,Shirts,979,1,0,0
54713,1014,Jeans,1689,1,0,0
54718,1029,Tshirts,799,1,0,0
54719,1029,Tshirts,799,1,0,0
54722,1033,Tshirts,1099,1,0,0
54723,1034,Tshirts,1129,1,1,1
54726,1004,Shirts,1129,1,0,0
54728,1006,Shirts,999,1,0,0
54730,1013,Jeans,1399,1,0,0
54735,1038,Hoodies,2199,1,0,0
54736,1008,Shirts,1409,1,0,0
54743,1030,Tshirts,899,1,0,0
54745,1011,Jeans,1299,1,0,0
54750,1018,Jeans,1799,1,0,0
54751,1038,Hoodies,2199,1,0,0
54754,1026,Trousers,1499,1,0,0
54756,1008,Shirts,1409,1,1,1
54757,1032,Tshirts,999,1,0,0
54759,1003,Shirts,1219,1,0,0
54762,1019,Cargo,1999,1,0,0
54764,1038,Hoodies,2199,1,1,1
54767,1014,Jeans,1689,1,0,0
54768,1034,Tshirts,1129,1,1,0
54773,1006,Shirts,999,1,0,0
54774,1040,Footwear,2199,1,0,0
54775,1015,Jeans,1699,1,0,0
54777,1040,Footwear,2199,1,0,0
54780,1029,Tshirts,799,1,0,0
54784,1019,Cargo,1999,1,0,0
54787,1016,Jeans,1899,1,0,0
54792,1012,Jeans,1689,1,0,0
54798,1034,Tshirts,1129,1,0,0
54800,1007,Shirts,999,1,0,0
54803,1025,Trousers,1599,1,0,0
54804,1007,Shirts,999,1,0,0
54809,1030,Tshirts,899,1,0,0
54810,1018,Jeans,1799,1,0,0
54813,1007,Shirts,999,1,1,0
54814,1011,Jeans,1299,1,1,0
54819,1004,Shirts,1129,1,0,0
54823,1040,Footwear,2199,1,0,0
54826,1007,Shirts,999,1,0,0
54829,1037,Hoodies,2499,1,0,0
54830,1001,Shirts,999,1,0,0
54831,1032,Tshirts,999,1,0,0
54833,1028,Trousers,1399,1,0,0
54835,1032,Tshirts,999,1,0,0
54837,1031,Tshirts,699,1,0,0
54839,1011,Jeans,1299,1,0,0
54840,1025,Trousers,1599,1,0,0
54843,1012,Jeans,1689,1,0,0
54844,1028,Trousers,1399,1,0,0
54845,1021,Cargo,2199,1,0,0
54846,1028,Trousers,1399,1,0,0
54848,1018,Jeans,1799,1,0,0
54849,1039,Footwear,2499,1,0,0
54851,1016,Jeans,1899,1,0,0
54854,1011,Jeans,1299,1,1,0
54855,1021,Cargo,2199,1,0,0
54856,1013,Jeans,1399,1,0,0
54860,1003,Shirts,1219,1,0,0
54861,1026,Trousers,1499,1,0,0
54864,1011,Jeans,1299,1,0,0
54866,1014,Jeans,1689,1,0,0
54868,1034,Tshirts,1129,1,0,0
54870,1029,Tshirts,799,1,0,0
54871,1015,Jeans,1699,1,1,0
54875,1025,Trousers,1599,1,0,0
54877,1036,Hoodies,1999,1,0,0
54884,1017,Jeans,1599,1,0,0
54885,1040,Footwear,2199,1,0,0
54894,1006,Shirts,999,1,0,0
54895,1017,Jeans,1599,1,1,1
54898,1020,Cargo,1899,1,0,0
54900,1034,Tshirts,1129,1,0,0
54901,1037,Hoodies,2499,1,0,0
54904,1007,Shirts,999,1,0,0
54905,1020,Cargo,1899,1,0,0
54909,1026,Trousers,1499,1,0,0
54910,1003,Shirts,1219,1,0,0
54911,1025,Trousers,1599,1,0,0
54913,1007,Shirts,999,1,0,0
54916,1040,Footwear,2199,1,0,0
54917,1030,Tshirts,899,1,0,0
54918,1004,Shirts,1129,1,0,0
54924,1012,Jeans,1689,1,0,0
54925,1020,Cargo,1899,1,1,0
54926,1027,Trousers,1699,1,0,0
54927,1027,Trousers,1699,1,0,0
54932,1040,Footwear,2199,1,1,0
54933,1012,Jeans,1689,1,0,0
54935,1003,Shirts,1219,1,0,0
54937,1040,Footwear,2199,1,0,0
54939,1004,Shirts,1129,1,0,0
54940,1002,Shirts,719,1,0,0
54944,1005,Shirts,979,1,0,0
54946,1006,Shirts,999,1,0,0
54948,1007,Shirts,999,1,0,0
54950,1030,Tshirts,899,1,0,0
54953,1017,Jeans,1599,1,0,0
54957,1032,Tshirts,999,1,0,0
54958,1021,Cargo,2199,1,0,0
54960,1027,Trousers,1699,1,0,0
54963,1005,Shirts,979,1,0,0
54966,1028,Trousers,1399,1,0,0
54967,1039,Footwear,2499,1,0,0
54968,1040,Footwear,2199,1,0,0
54969,1008,Shirts,1409,1,0,0
54971,1011,Jeans,1299,1,0,0
54972,1003,Shirts,1219,1,0,0
54974,1012,Jeans,1689,1,0,0
54981,1018,Jeans,1799,1,1,0
54983,1032,Tshirts,999,1,0,0
54985,1001,Shirts,999,1,0,0
54986,1008,Shirts,1409,1,0,0
54991,1006,Shirts,999,1,0,0
54992,1020,Cargo,1899,1,0,0
54993,1024,Cargo,1799,1,0,0
54995,1039,Footwear,2499,1,0,0
54997,1003,Shirts,1219,1,0,0
54998,1014,Jeans,1689,1,0,0
55001,1001,Shirts,999,1,0,0
55002,1025,Trousers,1599,1,0,0
55003,1007,Shirts,999,1,0,0
55004,1030,Tshirts,899,1,0,0
55006,1020,Cargo,1899,1,0,0
55008,1040,Footwear,2199,1,0,0
55009,1040,Footwear,2199,1,0,0
55012,1001,Shirts,999,1,0,0
55013,1024,Cargo,1799,1,0,0
55015,1037,Hoodies,2499,1,0,0
55016,1009,Shirts,999,1,0,0
55018,1038,Hoodies,2199,1,0,0
55019,1026,Trousers,1499,1,1,1
55020,1014,Jeans,1689,1,0,0
55021,1006,Shirts,999,1,0,0
55023,1003,Shirts,1219,1,0,0
55026,1020,Cargo,1899,1,0,0
55028,1006,Shirts,999,1,0,0
55030,1018,Jeans,1799,1,0,0
55031,1031,Tshirts,699,1,0,0
55035,1021,Cargo,2199,1,0,0
55036,1011,Jeans,1299,1,0,0
55037,1003,Shirts,1219,1,0,0
55038,1020,Cargo,1899,1,0,0
55041,1033,Tshirts,1099,1,1,0
55044,1037,Hoodies,2499,1,0,0
55045,1026,Trousers,1499,1,1,0
55047,1003,Shirts,1219,1,0,0
55048,1014,Jeans,1689,1,0,0
55051,1027,Trousers,1699,1,0,0
55053,1009,Shirts,999,1,0,0
55056,1035,Hoodies,2299,1,1,0
55057,1040,Footwear,2199,1,0,0
55060,1026,Trousers,1499,1,0,0
55062,1015,Jeans,1699,1,0,0
55063,1024,Cargo,1799,1,0,0
55066,1005,Shirts,979,1,0,0
55068,1029,Tshirts,799,1,0,0
55073,1003,Shirts,1219,1,0,0
55076,1035,Hoodies,2299,1,1,0
55081,1011,Jeans,1299,1,0,0
55083,1038,Hoodies,2199,1,0,0
55084,1016,Jeans,1899,1,0,0
55088,1033,Tshirts,1099,1,0,0
55091,1012,Jeans,1689,1,0,0
55098,1010,Shirts,1499,1,0,0
55101,1006,Shirts,999,1,0,0
55104,1006,Shirts,999,1,0,0
55105,1039,Footwear,2499,1,1,1
55106,1012,Jeans,1689,1,0,0
55110,1007,Shirts,999,1,0,0
55113,1026,Trousers,1499,1,1,0
55115,1010,Shirts,1499,1,0,0
55117,1011,Jeans,1299,1,0,0
55120,1034,Tshirts,1129,1,0,0
55125,1025,Trousers,1599,1,0,0
55126,1012,Jeans,1689,1,0,0
55128,1033,Tshirts,1099,1,0,0
55129,1010,Shirts,1499,1,1,1
55132,1011,Jeans,1299,1,0,0
55135,1026,Trousers,1499,1,0,0
55138,1004,Shirts,1129,1,0,0
55139,1010,Shirts,1499,1,0,0
55140,1011,Jeans,1299,1,0,0
55144,1011,Jeans,1299,1,0,0
55146,1037,Hoodies,2499,1,0,0
55149,1039,Footwear,2499,1,1,1
55151,1007,Shirts,999,1,0,0
55152,1033,Tshirts,1099,1,0,0
55153,1039,Footwear,2499,1,0,0
55155,1015,Jeans,1699,1,0,0
55158,1018,Jeans,1799,1,0,0
55159,1010,Shirts,1499,1,0,0
55161,1022,Cargo,2299,1,0,0
55164,1010,Shirts,1499,1,0,0
55169,1033,Tshirts,1099,1,0,0
55175,1003,Shirts,1219,1,0,0
55177,1009,Shirts,999,1,0,0
55178,1008,Shirts,1409,1,0,0
55179,1021,Cargo,2199,1,0,0
55180,1011,Jeans,1299,1,0,0
55182,1023,Cargo,2099,1,0,0
55185,1009,Shirts,999,1,0,0
55190,1006,Shirts,999,1,0,0
55192,1031,Tshirts,699,1,0,0
55201,1026,Trousers,1499,1,0,0
55203,1027,Trousers,1699,1,0,0
55204,1015,Jeans,1699,1,0,0
55206,1017,Jeans,1599,1,0,0
55209,1037,Hoodies,2499,1,0,0
55210,1008,Shirts,1409,1,0,0
55212,1012,Jeans,1689,1,0,0
55215,1015,Jeans,1699,1,0,0
55216,1027,Trousers,1699,1,0,0
55217,1040,Footwear,2199,1,0,0
55218,1023,Cargo,2099,1,0,0
55220,1018,Jeans,1799,1,0,0
55225,1021,Cargo,2199,1,0,0
55228,1017,Jeans,1599,1,0,0
55229,1033,Tshirts,1099,1,1,0
55235,1002,Shirts,719,1,0,0
55236,1008,Shirts,1409,1,0,0
55237,1018,Jeans,1799,1,0,0
55240,1027,Trousers,1699,1,0,0
55242,1030,Tshirts,899,1,1,1
55244,1017,Jeans,1599,1,0,0
55245,1016,Jeans,1899,1,0,0
55247,1032,Tshirts,999,1,0,0
55253,1036,Hoodies,1999,1,0,0
55257,1036,Hoodies,1999,1,0,0
55260,1020,Cargo,1899,1,0,0
55264,1034,Tshirts,1129,1,0,0
55266,1029,Tshirts,799,1,0,0
55267,1021,Cargo,2199,1,0,0
55270,1031,Tshirts,699,1,0,0
55272,1024,Cargo,1799,1,0,0
55273,1007,Shirts,999,1,0,0
55278,1013,Jeans,1399,1,0,0
55279,1004,Shirts,1129,1,0,0
55282,1013,Jeans,1399,1,0,0
55284,1039,Footwear,2499,1,0,0
55285,1023,Cargo,2099,1,0,0
55289,1023,Cargo,2099,1,0,0
55292,1038,Hoodies,2199,1,0,0
55293,1039,Footwear,2499,1,0,0
55295,1011,Jeans,1299,1,0,0
55297,1018,Jeans,1799,1,0,0
55298,1003,Shirts,1219,1,0,0
55300,1026,Trousers,1499,1,1,0
55307,1015,Jeans,1699,1,0,0
55310,1028,Trousers,1399,1,0,0
55311,1003,Shirts,1219,1,1,0
55312,1026,Trousers,1499,1,0,0
55314,1011,Jeans,1299,1,0,0
55315,1016,Jeans,1899,1,0,0
55316,1030,Tshirts,899,1,0,0
55319,1025,Trousers,1599,1,0,0
55324,1032,Tshirts,999,1,0,0
55326,1013,Jeans,1399,1,1,0
55327,1014,Jeans,1689,1,0,0
55330,1037,Hoodies,2499,1,0,0
55331,1008,Shirts,1409,1,0,0
55333,1019,Cargo,1999,1,0,0
55334,1038,Hoodies,2199,1,0,0
55335,1037,Hoodies,2499,1,0,0
55336,1026,Trousers,1499,1,1,0
55344,1038,Hoodies,2199,1,0,0
55348,1028,Trousers,1399,1,0,0
55349,1028,Trousers,1399,1,0,0
55351,1031,Tshirts,699,1,0,0
55353,1001,Shirts,999,1,0,0
55356,1020,Cargo,1899,1,1,0
55358,1007,Shirts,999,1,0,0
55360,1005,Shirts,979,1,0,0
55364,1035,Hoodies,2299,1,0,0
55365,1035,Hoodies,2299,1,0,0
55368,1017,Jeans,1599,1,0,0
55370,1022,Cargo,2299,1,0,0
55373,1011,Jeans,1299,1,0,0
55374,1039,Footwear,2499,1,0,0
55375,1032,Tshirts,999,1,0,0
55376,1023,Cargo,2099,1,0,0
55377,1006,Shirts,999,1,1,0
55381,1026,Trousers,1499,1,1,0
55383,1004,Shirts,1129,1,0,0
55384,1023,Cargo,2099,1,0,0
55385,1034,Tshirts,1129,1,0,0
55386,1031,Tshirts,699,1,0,0
55387,1008,Shirts,1409,1,0,0
55388,1035,Hoodies,2299,1,0,0
55389,1003,Shirts,1219,1,0,0
55395,1024,Cargo,1799,1,0,0
55396,1026,Trousers,1499,1,0,0
